ID,target
2998,False
2999,False
3000,True
3001,False
3002,False
3003,False
3004,False
3005,True
3006,True
3007,False
3008,False
3009,False
3010,False
3011,True
3012,False
3013,False
3014,True
3015,True
3016,False
3017,False
3018,True
3019,True
3020,False
3021,False
3022,True
3023,True
3024,False
3025,True
3026,True
3027,False
3028,False
3029,True
3030,False
3031,False
3032,True
3033,True
3034,True
3035,False
3036,True
3037,False
3038,False
3039,True
3040,False
3041,False
3042,False
3043,False
3044,True
3045,False
3046,False
3047,False
3048,True
3049,False
3050,True
3051,True
3052,False
3053,True
3054,False
3055,False
3056,False
3057,False
3058,False
3059,True
3060,True
3061,False
3062,False
3063,False
3064,True
3065,True
3066,True
3067,False
3068,False
3069,True
3070,True
3071,True
3072,False
3073,False
3074,False
3075,False
3076,False
3077,True
3078,False
3079,False
3080,False
3081,False
3082,False
3083,False
3084,False
3085,False
3086,False
3087,False
3088,True
3089,False
3090,False
3091,False
3092,False
3093,False
3094,False
3095,False
3096,False
3097,False
3098,False
3099,True
3100,False
3101,True
3102,False
3103,False
3104,False
3105,True
3106,False
3107,True
3108,True
3109,True
3110,False
3111,False
3112,False
3113,False
3114,False
3115,True
3116,False
3117,True
3118,True
3119,False
3120,False
3121,False
3122,False
3123,True
3124,False
3125,False
3126,False
3127,False
3128,True
3129,True
3130,True
3131,False
3132,False
3133,True
3134,False
3135,True
3136,True
3137,False
3138,True
3139,False
3140,True
3141,False
3142,False
3143,False
3144,False
3145,False
3146,False
3147,True
3148,True
3149,False
3150,False
3151,True
3152,False
3153,False
3154,False
3155,False
3156,True
3157,False
3158,False
3159,False
3160,True
3161,False
3162,False
3163,False
3164,True
3165,False
3166,False
3167,False
3168,False
3169,False
3170,True
3171,False
3172,False
3173,False
3174,True
3175,False
3176,False
3177,True
3178,False
3179,False
3180,True
3181,True
3182,False
3183,True
3184,True
3185,True
3186,True
3187,True
3188,False
3189,True
3190,False
3191,True
3192,False
3193,False
3194,False
3195,False
3196,False
3197,True
3198,False
3199,True
3200,False
3201,True
3202,False
3203,False
3204,False
3205,True
3206,True
3207,True
3208,False
3209,False
3210,False
3211,False
3212,False
3213,False
3214,True
3215,False
3216,False
3217,True
3218,False
3219,True
3220,True
3221,False
3222,False
3223,False
3224,False
3225,False
3226,True
3227,False
3228,False
3229,True
3230,True
3231,False
3232,True
3233,True
3234,False
3235,False
3236,False
3237,False
3238,True
3239,False
3240,False
3241,True
3242,True
3243,False
3244,True
3245,False
3246,True
3247,True
3248,False
3249,False
3250,False
3251,False
3252,True
3253,False
3254,True
3255,True
3256,True
3257,False
3258,False
3259,True
3260,False
3261,True
3262,True
3263,False
3264,False
3265,True
3266,False
3267,False
3268,False
3269,True
3270,True
3271,False
3272,False
3273,False
3274,True
3275,False
3276,True
3277,False
3278,True
3279,True
3280,False
3281,True
3282,False
3283,False
3284,False
3285,False
3286,False
3287,False
3288,False
3289,False
3290,False
3291,False
3292,True
3293,False
3294,False
3295,False
3296,False
3297,False
3298,False
3299,False
3300,True
3301,False
3302,False
3303,False
3304,True
3305,True
3306,True
3307,False
3308,False
3309,True
3310,False
3311,True
3312,True
3313,False
3314,False
3315,False
3316,False
3317,False
3318,False
3319,False
3320,True
3321,False
3322,True
3323,True
3324,False
3325,False
3326,False
3327,True
3328,True
3329,False
3330,False
3331,False
3332,False
3333,False
3334,False
3335,False
3336,True
3337,False
3338,False
3339,False
3340,True
3341,False
3342,True
3343,False
3344,False
3345,True
3346,False
3347,False
3348,False
3349,False
3350,False
3351,True
3352,True
3353,True
3354,True
3355,False
3356,False
3357,False
3358,True
3359,True
3360,False
3361,False
3362,False
3363,True
3364,False
3365,True
3366,False
3367,False
3368,False
3369,True
3370,True
3371,False
3372,True
3373,False
3374,True
3375,False
3376,False
3377,False
3378,True
3379,False
3380,False
3381,True
3382,False
3383,True
3384,True
3385,False
3386,False
3387,False
3388,False
3389,False
3390,True
3391,True
3392,True
3393,False
3394,False
3395,False
3396,False
3397,True
3398,True
3399,False
3400,False
3401,False
3402,False
3403,False
3404,False
3405,False
3406,False
3407,False
3408,False
3409,False
3410,False
3411,True
3412,False
3413,False
3414,False
3415,False
3416,False
3417,False
3418,True
3419,False
3420,False
3421,False
3422,True
3423,False
3424,True
3425,False
3426,False
3427,False
3428,True
3429,True
3430,False
3431,False
3432,False
3433,False
3434,False
3435,False
3436,True
3437,False
3438,False
3439,False
3440,False
3441,True
3442,False
3443,True
3444,True
3445,False
3446,False
3447,False
3448,True
3449,True
3450,False
3451,False
3452,False
3453,False
3454,True
3455,True
3456,False
3457,False
3458,False
3459,False
3460,False
3461,True
3462,False
3463,True
3464,True
3465,False
3466,False
3467,False
3468,False
3469,False
3470,False
3471,False
3472,False
3473,False
3474,True
3475,False
3476,True
3477,False
3478,False
3479,False
3480,False
3481,False
3482,False
3483,False
3484,False
3485,False
3486,False
3487,False
3488,False
3489,False
3490,True
3491,False
3492,True
3493,False
3494,True
3495,True
3496,False
3497,True
3498,False
3499,False
3500,True
3501,True
3502,True
3503,False
3504,False
3505,False
3506,True
3507,False
3508,True
3509,False
3510,True
3511,True
3512,True
3513,False
3514,True
3515,True
3516,False
3517,True
3518,False
3519,False
3520,False
3521,True
3522,True
3523,False
3524,False
3525,False
3526,True
3527,False
3528,False
3529,False
3530,False
3531,False
3532,True
3533,False
3534,False
3535,False
3536,True
3537,False
3538,False
3539,True
3540,False
3541,False
3542,False
3543,False
3544,False
3545,True
3546,False
3547,True
3548,False
3549,False
3550,True
3551,False
3552,True
3553,True
3554,False
3555,False
3556,False
3557,True
3558,False
3559,False
3560,True
3561,True
3562,False
3563,True
3564,False
3565,False
3566,False
3567,False
3568,True
3569,True
3570,True
3571,True
3572,True
3573,True
3574,True
3575,False
3576,False
3577,False
3578,True
3579,True
3580,False
3581,True
3582,True
3583,False
3584,True
3585,False
3586,False
3587,False
3588,False
3589,False
3590,True
3591,True
3592,False
3593,False
3594,True
3595,False
3596,False
3597,False
3598,False
3599,False
3600,False
3601,True
3602,False
3603,False
3604,False
3605,False
3606,True
3607,True
3608,False
3609,False
3610,True
3611,False
3612,False
3613,True
3614,True
3615,False
3616,False
3617,True
3618,False
3619,False
3620,True
3621,False
3622,True
3623,True
3624,False
3625,True
3626,True
3627,False
3628,False
3629,False
3630,True
3631,False
3632,False
3633,False
3634,False
3635,False
3636,False
3637,False
3638,False
3639,True
3640,False
3641,False
3642,False
3643,False
3644,True
3645,False
3646,False
3647,False
3648,True
3649,False
3650,False
3651,False
3652,False
3653,False
3654,False
3655,False
3656,True
3657,True
3658,True
3659,False
3660,True
3661,False
3662,False
3663,False
3664,False
3665,False
3666,False
3667,True
3668,True
3669,True
3670,False
3671,True
3672,True
3673,True
3674,True
3675,True
3676,True
3677,False
3678,True
3679,True
3680,False
3681,False
3682,True
3683,False
3684,False
3685,True
3686,False
3687,False
3688,False
3689,False
3690,False
3691,False
3692,True
3693,False
3694,False
3695,False
3696,False
3697,False
3698,False
3699,False
3700,False
3701,False
3702,False
3703,False
3704,True
3705,False
3706,False
3707,False
3708,False
3709,True
3710,False
3711,False
3712,False
3713,False
3714,False
3715,False
3716,False
3717,False
3718,True
3719,False
3720,False
3721,False
3722,False
3723,True
3724,False
3725,True
3726,True
3727,False
3728,False
3729,False
3730,False
3731,False
3732,False
3733,True
3734,False
3735,False
3736,False
3737,False
3738,False
3739,True
3740,False
3741,False
3742,False
3743,False
3744,False
3745,True
3746,False
3747,False
3748,False
3749,False
3750,False
3751,True
3752,True
3753,False
3754,True
3755,False
3756,False
3757,False
3758,False
3759,False
3760,False
3761,True
3762,True
3763,False
3764,False
3765,True
3766,True
3767,False
3768,False
3769,True
3770,False
3771,False
3772,False
3773,True
3774,False
3775,True
3776,True
3777,True
3778,False
3779,False
3780,True
3781,False
3782,False
3783,True
3784,True
3785,False
3786,True
3787,False
3788,True
3789,False
3790,False
3791,False
3792,False
3793,True
3794,False
3795,True
3796,False
3797,True
3798,False
3799,True
3800,False
3801,False
3802,True
3803,False
3804,False
3805,False
3806,True
3807,False
3808,False
3809,False
3810,True
3811,False
3812,True
3813,False
3814,False
3815,False
3816,True
3817,False
3818,False
3819,False
3820,False
3821,True
3822,False
3823,False
3824,True
3825,False
3826,True
3827,True
3828,False
3829,False
3830,False
3831,False
3832,True
3833,False
3834,True
3835,False
3836,True
3837,True
3838,False
3839,True
3840,True
3841,True
3842,False
3843,True
3844,False
3845,True
3846,False
3847,False
3848,False
3849,False
3850,True
3851,False
3852,False
3853,True
3854,True
3855,False
3856,False
3857,True
3858,True
3859,False
3860,False
3861,False
3862,False
3863,False
3864,False
3865,False
3866,True
3867,False
3868,False
3869,True
3870,False
3871,False
3872,False
3873,True
3874,False
3875,True
3876,True
3877,True
3878,False
3879,False
3880,True
3881,False
3882,False
3883,True
3884,False
3885,False
3886,False
3887,False
3888,False
3889,True
3890,False
3891,False
3892,False
3893,True
3894,True
3895,False
3896,False
3897,True
3898,False
3899,True
3900,False
3901,False
3902,False
3903,False
3904,False
3905,True
3906,True
3907,True
3908,True
3909,False
3910,True
3911,True
3912,False
3913,True
3914,False
3915,False
3916,True
3917,False
3918,False
3919,False
3920,True
3921,False
3922,False
3923,False
3924,False
3925,False
3926,False
3927,True
3928,False
3929,False
3930,False
3931,True
3932,False
3933,True
3934,False
3935,False
3936,False
3937,False
3938,False
3939,False
3940,False
3941,True
3942,True
3943,True
3944,False
3945,True
3946,True
3947,False
3948,False
3949,True
3950,True
3951,False
3952,False
3953,True
3954,False
3955,True
3956,False
3957,False
3958,False
3959,False
3960,False
3961,True
3962,False
3963,False
3964,True
3965,True
3966,True
3967,False
3968,False
3969,False
3970,False
3971,False
3972,True
3973,False
3974,False
3975,False
3976,False
3977,True
3978,True
3979,False
3980,True
3981,False
3982,True
3983,True
3984,False
3985,False
3986,False
3987,False
3988,True
3989,False
3990,False
3991,False
3992,False
3993,False
3994,False
3995,True
3996,False
3997,True
3998,False
3999,False
